fecha,monto,referencia
2016-06-30,739.72,89759
2021-11-13,4422.63,59614
2023-04-25,2864.46,98184
2018-08-10,4745.71,52762
2024-04-08,4592.03,48890
2017-03-14,3949.41,57318
2021-09-16,3461.14,46545
2023-09-04,3837.71,85968
2014-08-19,2835.42,73826
2017-05-12,4590.86,90511
2017-05-13,1716.31,42323
2014-05-03,4852.41,28899
2017-11-05,4521.35,39794
2014-04-05,3737.39,99477
2020-07-10,564.33,73656
2017-01-17,1731.89,59567
2016-04-10,4983.22,89658
2012-03-23,4438.49,59821
2019-10-04,2355.56,86849
2023-10-31,2271.58,42578
2012-06-27,1179.07,88594
2022-06-02,4118.81,40601
2018-04-28,1096.01,56349
2023-01-24,4288.75,67670
2019-10-11,937.64,46125
2015-10-14,1284.19,23701
2015-04-11,3724.37,78034
2015-04-27,1875.05,84128
2024-09-01,2460.87,43451
2016-03-21,4648.32,72298
2018-04-23,2694.25,71622
2017-07-09,957.08,47039
2021-04-18,4487.98,19878
2013-06-02,3329.63,11083
2018-02-21,2050.79,57419
2022-12-19,2487.83,44639
2018-12-06,3917.0,30015
2022-08-11,4648.76,44157
2023-07-05,2978.99,59498
2017-07-09,2911.25,27978
2016-07-07,1991.01,72798
2023-10-05,2770.73,43118
2013-01-11,1715.24,55232
2023-07-11,1459.55,74281
2014-09-06,3912.18,85653
2016-05-30,1850.08,98757
2015-03-30,232.84,48923
2019-03-30,3103.69,85897
2015-05-16,4469.3,85036
2017-01-02,4122.28,93550
2017-11-16,717.69,86191
2020-02-06,764.79,34545
2023-12-22,1961.61,18428
2023-11-01,1113.45,92421
2023-07-12,241.65,47798
2013-07-11,4246.77,71798
2012-09-17,2432.33,78109
2013-04-03,1721.08,14047
2013-12-26,715.28,25280
2020-06-29,1612.25,11461
2014-02-19,4393.14,94067
2021-03-23,4436.44,92792
2022-12-01,1012.42,49164
2019-09-05,164.03,94520
2023-05-22,1939.92,81361
2021-04-22,2609.26,12841
2014-09-20,4277.31,20847
2016-02-15,2175.03,97318
2012-02-05,4374.06,11414
2023-03-17,4572.72,66522
2015-04-19,4921.24,87759
2017-11-20,644.03,30682
2018-12-06,1687.59,66296
2023-12-31,3127.18,14193
2014-09-11,2719.4,61517
2022-10-29,4018.89,93965
2022-10-26,2364.67,19830
2018-10-24,1455.42,11226
2019-12-02,2493.39,99378
2018-09-29,1102.43,67287
2020-09-20,2653.85,22781
2020-07-25,4034.67,58092
2024-10-07,2057.26,77866
2018-03-16,887.83,21928
2021-10-13,326.19,87186
2013-09-18,3894.93,76660
2014-01-13,1940.67,24533
2016-11-04,1743.77,57725
2020-05-03,792.55,36885
2020-08-15,3377.79,86679
2014-02-25,2909.98,96740
2013-01-09,981.94,34794
2013-06-28,3421.54,12871
2017-02-03,4247.57,53831
2023-09-18,915.22,69436
2017-04-11,2140.35,54927
2020-04-15,3037.85,73620
2024-04-03,3693.06,14136
2021-11-17,4186.45,81245
2019-12-16,158.2,19500
2016-12-31,4501.63,36932
2016-11-26,523.16,41601
2022-07-03,1526.02,78920
2014-01-02,2431.59,91280
2018-09-10,1784.68,59568
2019-06-10,3859.38,43109
2014-04-19,3417.8,53765
2021-09-10,118.74,28195
2016-01-17,447.37,93950
2012-05-10,2461.46,71275
2013-04-14,1854.8,34830
2016-04-08,3615.18,71769
2014-04-21,4865.07,72330
2017-06-23,610.97,76281
2012-10-18,121.17,79373
2024-11-14,4997.6,19567
2016-10-01,1430.98,75596
2015-02-06,676.98,88505
2012-11-11,4055.38,98066
2025-03-04,976.87,37594
2016-05-06,1323.79,40027
2015-04-27,4068.91,73796
2021-09-11,2866.37,57524
2015-08-22,1547.29,82927
2020-07-16,883.92,12206
2014-07-09,3038.31,25075
2021-12-22,4068.91,88074
2015-02-19,2807.42,80707
2014-05-16,693.61,75706
2016-03-03,4891.77,90424
2022-03-10,3371.47,89033
2016-01-02,897.2,40296
2013-06-18,571.17,60448
2014-05-03,4721.89,37132
2025-02-24,1986.57,12468
2025-04-02,1385.83,85430
2018-01-06,4736.81,44291
2019-04-05,390.69,57498
2016-02-29,3973.02,93644
2020-03-28,4593.48,85693
2024-12-13,2151.92,68991
2024-12-02,2737.67,13055
2024-11-01,3148.73,94644
2016-06-11,3604.75,68240
2024-05-23,1670.25,43566
2023-10-08,2208.85,26686
2014-01-16,1088.06,33317
2019-05-01,3840.61,34601
2019-10-05,4942.16,80470
2012-02-03,1778.55,40562
2023-12-20,938.15,68672
2019-09-06,4111.39,44887
2012-03-31,1483.83,76766
2018-12-12,4027.12,89612
2020-05-07,335.3,26060
2011-09-23,4466.52,34748
2022-05-25,4817.48,37117
2015-08-08,166.51,40960
2025-01-08,4452.07,20823
2013-09-12,3612.04,51751
2018-12-09,2740.63,47707
2017-09-12,4979.53,86320
2023-09-21,4282.51,39066
2016-07-08,4249.29,35533
2014-08-16,3097.03,85517
2019-04-04,2642.85,44505
2022-08-03,1918.92,42411
2015-10-06,2503.07,76276
2014-09-06,3726.85,97997
2024-11-01,2637.8,54705
2017-05-29,2601.28,55268
2015-12-15,4678.58,20754
2012-06-10,1722.43,76892
2013-07-11,4880.83,80687
2022-02-14,2771.6,65893
2012-09-03,2373.17,53206
2021-08-20,2645.58,74190
2019-09-18,2278.91,23898
2017-04-29,706.31,99955
2022-10-29,1433.02,32007
2022-04-19,3526.61,73729
2017-05-19,2908.35,60297
2017-10-10,3828.26,29223
2018-01-04,4785.01,49762
2020-02-22,4277.58,33451
2016-11-03,1475.61,92834
2013-04-21,124.42,48976
2017-05-26,4960.84,80238
2017-08-27,1263.9,68290
2012-04-09,830.13,43022
2019-09-05,3391.96,99312
2016-07-26,1764.32,14824
2025-01-01,3934.8,47921
2011-11-13,184.76,20449
2019-03-31,2235.67,89958
2015-01-02,1492.18,30186
2011-09-28,4147.16,21939
2012-10-10,4522.93,55621
2018-06-11,1217.71,69175
2025-02-14,4082.56,51870
2013-04-27,4193.98,30983
2016-09-06,665.82,89734
2023-01-08,2977.44,93979
2019-10-10,4487.36,10232
2012-12-26,1125.82,64715
2018-07-06,4738.45,10326
2015-03-08,1409.32,30177
2023-01-18,835.2,77517
2019-03-28,4184.2,25860
2022-12-21,2381.26,22948
2014-11-25,2385.12,75550
2022-06-02,845.01,89956
2017-04-02,4372.46,13557
2025-04-18,1569.47,44000
2018-02-20,1912.23,98104
2016-03-22,4733.91,29524
2022-04-01,3207.75,21427
2015-01-14,4432.63,63300
2013-05-15,576.78,78500
2019-02-15,791.45,31980
2016-08-26,1987.31,14138
2024-05-25,773.46,74917
2016-12-28,3281.88,52305
2013-06-08,4969.13,86264
2021-02-21,4821.84,62848
2018-04-12,1350.72,84419
2014-01-08,1005.45,92969
2023-08-21,565.9,68017
2015-12-23,2900.68,69887
2013-04-08,1301.42,74857
2023-05-28,4590.37,44986
2018-01-13,2225.41,81871
2017-09-30,2290.59,82853
2016-04-10,2012.43,26186
2014-12-12,372.06,83753
2022-05-31,3384.27,42042
2012-06-26,1415.94,58053
2012-05-03,2622.4,54481
2021-08-11,3437.87,45177
2014-10-30,2140.56,36055
2018-05-27,3005.49,33263
2021-09-24,2472.74,87317
2018-08-14,2008.96,36281
2019-11-07,4945.84,13575
2021-02-05,324.61,47038
2022-12-23,1809.81,20573
2021-03-21,2701.45,75620
2013-09-04,1239.89,12501
2023-02-15,2247.14,98419
2015-06-03,1625.62,94249
2013-08-23,924.91,34697
2019-03-01,4460.7,21754
2019-03-05,473.59,52244
2012-11-25,1098.93,70370
2021-02-16,1556.92,42035
2013-10-14,2344.13,16651
2020-12-24,4819.43,71574
2023-03-27,2939.8,59364
2012-10-27,3651.36,92598
2022-11-11,3692.0,42446
2021-07-12,415.54,77733
2014-03-10,2980.73,35763
2024-06-19,2638.18,55642
2018-09-24,1137.75,39107
2024-10-06,4302.84,70621
2013-10-16,3020.86,50329
2014-05-21,1920.91,79365
2021-08-20,2170.03,99507
2017-03-30,3912.78,78751
2023-06-26,3476.01,49448
2017-11-21,3738.15,20021
2016-06-22,3741.11,80817
2021-12-25,2985.25,41598
2024-07-25,2509.28,20342
2022-05-23,1927.98,59183
2014-11-16,1720.59,22970
2016-10-18,1747.06,25988
2015-06-02,768.34,47647
2012-05-24,677.89,51594
2024-07-28,4808.55,20220
2019-10-07,3196.52,50780
2024-01-08,3282.96,44697
2015-12-18,1363.01,34023
2017-02-18,2015.6,53210
2014-07-29,3604.47,20057
2014-09-28,694.48,75089
2015-10-16,4843.25,20546
2017-07-24,2277.94,85037
2023-03-17,3307.23,90099
2023-04-11,1130.68,13518
2011-12-21,2739.76,45193
2023-05-03,2967.43,82869
2014-02-28,2654.82,52056
2014-02-25,1866.96,54888
2022-06-22,366.64,17071
2014-11-21,290.85,82707
2023-02-12,4930.61,43792
2013-03-14,4816.42,61089
2018-08-06,1581.28,59785
2019-05-20,194.57,92288
2021-10-31,1810.26,70670
2018-09-07,3464.11,32929
2018-02-22,876.79,86074
2012-06-15,2233.35,67466
2022-05-18,4616.34,14105
2020-12-29,907.4,15787
2017-02-04,1761.27,50719
2014-07-19,558.88,85879
2016-08-29,446.17,97348
2020-05-26,1064.87,98678
2023-12-12,2681.21,36731
2017-09-08,3856.87,26638
2014-01-18,755.56,99087
2022-05-02,2092.62,51843
2013-05-31,1082.31,20943
2019-01-12,1964.98,95751
2016-01-20,4611.21,61941
2012-07-12,2137.91,62946
2020-03-14,2887.01,77574
2023-09-26,2741.22,80850
2022-07-17,1885.93,21947
2021-10-06,1835.96,79489
2025-03-18,4220.66,26041
2014-03-10,4563.73,96138
2020-08-23,475.65,42019
2017-12-12,4805.64,33601
2023-05-01,3589.53,44922
2012-09-03,1784.4,23825
2020-08-02,211.05,10090
2015-08-28,4029.21,12549
2023-08-04,3790.7,24614
2012-10-07,4423.84,23543
2016-12-29,957.11,94806
2014-04-09,3810.39,42652
2020-05-06,2967.74,79508
2023-06-16,237.69,67351
2023-01-07,2202.08,23137
2011-12-20,3935.26,85796
2012-07-16,4075.52,46588
2014-08-07,4041.1,17820
2015-08-03,799.41,70083
2022-11-12,1416.66,69056
2022-04-15,4603.17,51395
2017-03-06,4438.27,11422
2012-12-16,1948.65,58752
2023-12-19,1798.96,58537
2019-12-18,139.69,25562
2013-11-07,3502.11,83827
2015-01-28,4959.5,80851
2016-06-16,381.0,17579
2019-12-24,935.16,58675
2014-09-05,3591.21,61606
2018-10-07,2338.54,18412
2015-08-09,1809.49,97811
2019-03-15,2617.42,31336
2015-12-26,533.42,39189
2023-05-30,2064.23,83749
2012-11-12,346.94,89063
2023-01-28,2633.09,61412
2024-04-25,480.95,91767
2013-08-04,1405.04,77317
2022-01-18,1301.92,73847
2022-06-05,4752.89,72687
2015-07-05,4447.27,70978
2021-04-25,3810.12,73662
2018-03-12,4149.0,17250
2024-12-08,2474.17,30807
2018-09-24,901.6,31759
2020-06-28,2649.19,93465
2015-09-22,3915.48,42527
2022-12-05,3962.44,27971
2022-12-28,454.99,72328
2024-12-21,1735.35,80911
2015-05-16,4891.64,53679
2020-09-27,2379.38,13679
2022-02-15,3525.43,99528
2014-06-23,604.22,91326
2014-12-31,549.57,89285
2012-12-03,2349.34,60321
2020-12-25,2089.78,35494
2021-10-25,2648.92,59439
2018-05-09,691.03,63201
2025-02-14,4895.34,82322
2018-12-12,1052.28,30525
2024-12-21,4806.21,35279
2011-10-08,4309.84,54654
2023-06-27,3345.76,99317
2014-04-25,1541.05,59885
2020-09-23,3342.27,24527
2012-06-27,3836.78,31780
2018-07-28,966.89,32424
2024-10-11,4460.21,81928
2019-03-05,4751.65,18006
2021-02-11,3613.11,37073
2019-05-29,2219.88,38089
2023-06-17,2940.98,89558
2024-02-20,2798.43,44195
2011-12-30,1730.74,17789
2024-03-16,1377.12,73877
2020-10-01,177.01,20924
2025-03-24,4841.91,72442
2016-05-15,4986.01,98443
2016-12-30,4041.79,78029
2012-04-11,690.4,85723
2011-08-29,3255.56,45865
2023-12-02,1415.09,15646
2021-08-26,1867.18,38840
2012-03-06,442.67,98987
2021-09-07,2633.9,21852
2019-07-11,3268.83,48352
2018-12-11,747.33,49027
2020-05-10,2630.3,96328
2019-05-24,1722.79,74676
2020-04-01,3953.31,96401
2015-11-30,1918.73,19529
2022-05-12,4161.37,56156
2015-08-26,4373.87,94070
2015-09-29,3991.95,45509
2014-10-06,486.71,72661
2011-11-25,2951.23,40381
2020-03-30,2659.78,21800
2012-04-09,2827.56,61756
2013-05-15,1114.46,40321
2018-09-26,979.11,21058
2025-04-17,1469.75,36436
2016-04-10,301.89,52000
2019-10-19,2897.49,90501
2012-11-30,4964.03,66363
2021-07-07,1442.61,74634
2021-03-05,4080.11,75599
2020-10-20,4004.55,45208
2012-12-21,2107.21,79625
2013-05-18,4697.61,53660
2011-12-07,1914.73,69299
2011-10-04,4699.46,56313
2024-09-08,2384.78,43939
2017-11-16,2560.03,62300
2018-10-16,807.33,81136
2015-05-15,3069.21,67205
2019-04-16,1621.12,55317
2015-12-22,2762.67,97894
2021-09-12,4236.36,46860
2019-05-17,1527.65,97900
2011-12-20,4901.21,99820
2014-07-30,2877.56,68259
2015-03-21,1588.37,95277
2024-09-24,3664.25,98581
2017-12-13,1920.07,93488
2021-09-05,3888.3,70247
2018-07-17,345.3,90399
2013-03-15,1215.41,57893
2019-03-07,166.42,11876
2017-11-11,3207.52,67183
2023-08-16,1976.87,60459
2017-01-26,1756.82,87529
2019-10-04,2907.71,49271
2018-01-13,1473.17,89500
2019-03-26,748.74,72346
2020-11-28,4480.04,70648
2012-11-06,1850.91,76262
2014-12-19,2880.65,69939
2015-01-08,2205.91,65895
2024-01-31,769.05,76842
2022-10-05,3968.56,88248
2024-10-07,2612.4,33880
2021-11-24,2099.97,61185
2023-10-14,2852.29,72549
2015-10-27,4172.03,15621
2023-06-27,3893.89,21277
2011-10-16,2347.27,17835
2020-09-23,3628.02,28144
2013-01-03,4811.28,70474
2011-12-28,4943.67,76555
2022-03-01,4290.67,70694
2012-12-16,3224.35,86287
2024-12-13,3304.29,95377
2022-06-29,3165.62,50787
2017-08-06,4701.61,46237
2013-09-18,3540.82,68756
2018-09-24,1419.58,80296
2022-08-26,976.62,53104
2018-04-10,3783.9,90124
2012-05-06,1369.11,99369
2011-09-11,2628.44,21667
2019-05-24,657.64,69854
2023-09-17,4124.83,31930
2023-11-23,531.87,56209
2016-05-30,2703.1,49034
2014-02-17,2471.02,58513
2018-04-08,698.98,92415
2017-12-13,1284.4,72779
2016-07-20,751.38,75546
2024-08-13,812.69,91384
2018-06-02,3592.2,57007
2021-08-20,1048.78,96622
2017-01-10,2012.56,89304
2015-02-17,4357.82,54740
2014-05-04,2728.25,51847
2015-03-13,2373.71,86970
2013-11-19,4161.65,81676
2023-05-11,895.2,80075
2023-07-05,280.16,53651
2012-08-18,2548.03,79477
2014-01-16,966.34,25068
2018-06-24,4002.18,81996
2020-09-07,962.93,17047
2018-08-21,603.68,90576
2018-01-03,3776.14,91068
2024-01-08,1702.3,33986
2019-10-24,3263.49,66642
2022-11-04,2450.42,77032
2014-11-17,1086.83,21770
2023-06-16,4129.77,12445
2013-10-31,1302.51,73859
2018-11-10,2913.1,60312
2023-05-23,2097.58,98191
2022-07-20,1593.33,99585
2019-06-12,4497.75,24305
2025-03-05,1293.34,58992
2022-11-09,1955.03,43686
2025-01-19,2437.79,65335
2019-02-19,2517.95,39102
2017-12-14,1123.65,84909
2024-03-18,1855.37,15648
2023-04-24,4921.65,73846
2022-09-04,3927.05,93068
2022-07-13,2513.23,44096
2017-04-18,4088.24,81090
2014-06-30,3946.48,98384
2016-02-27,3299.19,19717
2021-04-24,1256.18,30393
2016-02-16,1750.45,96816
2019-02-19,3625.16,46972
2012-07-08,1821.24,97509
2024-04-10,3243.26,15587
2021-10-12,1333.92,77956
2021-11-17,2988.5,92125
2012-11-30,3306.3,31852
2017-01-28,4952.88,17362
2020-05-14,1570.06,21265
2022-08-06,990.32,38930
2024-03-12,4891.28,26084
2015-10-01,2277.04,99325
2014-03-08,2635.25,45029
2014-01-24,4964.6,37971
2012-10-31,2604.01,99223
2011-12-07,463.46,99711
2014-08-26,1273.29,48836
2022-10-14,2188.27,83427
2024-01-23,2157.2,69822
2020-07-14,2884.4,98121
2013-04-27,2201.51,10712
2015-07-21,4930.91,50563
2011-11-30,139.8,25164
2017-02-16,2516.5,29055
2011-09-27,3242.38,26889
2017-08-28,4856.94,16073
2020-08-19,3779.38,87713
2017-06-23,2166.95,70114
2012-10-16,322.38,19897
2014-12-17,1036.22,28543
2013-07-15,938.14,87066
2022-05-22,3563.99,99267
2015-04-08,1410.25,91532
2024-12-02,2396.83,42824
2013-08-21,143.25,34260
2025-03-15,717.58,14285
2021-04-21,1822.46,28876
2014-06-23,4711.8,78071
2013-11-21,2228.42,96213
2015-11-19,525.22,42068
2015-01-15,422.69,31982
2024-05-26,1102.73,38936
2013-11-21,4425.0,33946
2013-05-04,4263.73,51847
2024-12-16,4668.74,32053
2022-01-02,3400.06,44932
2017-03-09,2321.55,54761
2019-08-02,2449.42,15516
2012-12-17,2202.3,47955
2012-07-30,3872.15,19203
2017-03-31,433.99,98540
2012-11-28,1207.13,95008
2024-09-05,3811.67,55658
2017-07-12,1007.93,34063
2022-07-12,368.05,52853
2011-11-01,1288.74,18896
2016-10-19,1316.34,32611
2013-08-16,3056.69,58063
2013-05-17,1791.56,33149
2020-12-30,3693.27,91576
2014-08-12,1639.41,95388
2023-06-19,1753.91,89911
2023-03-31,3652.8,33949
2019-02-26,4100.87,86333
2014-04-11,3801.26,53038
2018-09-13,1472.35,88485
2018-06-16,4980.03,49264
2014-02-08,1416.41,11554
2021-12-11,3945.1,35601
2018-10-15,1342.8,95386
2012-05-13,795.77,28231
2023-04-17,4062.61,27453
2018-08-31,3871.44,70516
2017-08-05,2623.57,67441
2022-02-13,3285.3,70447
2018-07-05,953.13,92703
2012-08-20,3127.03,40334
2024-04-20,4934.95,58926
2014-09-18,2215.65,64658
2015-02-07,2986.87,25848
2013-02-26,2295.65,44493
2013-10-18,4661.53,35200
2019-01-16,935.68,25956
2014-12-22,3317.36,14467
2014-12-18,602.67,38987
2012-04-03,420.4,78369
2020-09-27,3261.68,44946
2024-12-26,874.98,97638
2013-08-07,3731.01,95556
2018-10-26,3469.18,53995
2015-07-10,1988.54,76954
2024-06-05,4650.93,61108
2019-12-28,1850.17,58956
2014-03-01,3664.06,78899
2014-07-23,1287.41,66298
2019-07-11,4983.7,92635
2017-06-07,1356.39,27298
2017-05-31,904.78,16979
2014-09-22,4948.08,83993
2017-09-21,112.47,80225
2014-04-21,1157.31,62215
2024-04-22,4068.24,77144
2012-09-18,925.25,32094
2012-12-19,3585.5,86431
2022-05-08,1473.16,64490
2022-07-31,1485.63,92488
2025-03-02,2480.87,68029
2021-10-14,4716.73,23944
2016-11-01,1766.63,22782
2021-01-02,2825.97,66252
2021-01-07,3368.2,89061
2024-12-11,396.94,61336
2017-10-16,4250.36,50669
2013-09-05,1839.37,38229
2012-12-27,4208.63,75336
2020-09-25,938.07,24433
2020-07-30,1108.19,41761
2015-08-14,1255.47,84312
2015-08-27,2054.52,31352
2017-12-13,4767.18,54558
2013-06-07,217.16,25774
2011-10-30,2878.87,20078
2022-09-10,1351.56,50681
2017-02-01,1327.38,62297
2018-01-28,3619.12,96719
2021-10-24,1292.08,80360
2014-02-28,2590.55,97653
2020-10-20,4427.36,91131
2021-10-28,275.27,24228
2016-11-25,4961.56,70851
2024-11-27,4181.76,95118
2022-07-17,1179.16,81862
2024-02-04,1610.63,70139
2024-10-01,1179.53,88378
2018-12-12,1329.48,15873
2023-08-04,712.16,28554
2019-03-06,3844.53,38727
2023-04-02,196.64,66610
2018-11-25,2299.53,78843
2024-06-13,533.4,27706
2019-07-11,3593.58,61748
2019-03-21,3288.52,77373
2018-03-03,1830.39,18933
2015-11-08,3136.87,40578
2015-11-15,3872.58,64680
2021-06-08,4294.96,34870
2012-11-16,3865.67,26755
2013-03-24,3106.11,52063
2012-02-20,3828.35,71402
2012-12-25,1498.58,10039
2024-04-15,4724.84,90459
2013-05-06,2196.42,91903
2022-11-23,2388.04,22625
2017-05-17,4516.31,98229
2020-09-25,4961.7,95357
2024-07-10,780.55,37244
2024-08-23,4786.33,50780
2021-06-18,4251.33,65919
2011-09-20,3079.1,43327
2016-06-05,4546.02,42052
2024-04-18,3606.12,75537
2020-09-19,3298.46,14160
2013-03-04,2547.36,78903
2023-08-28,1285.4,11635
2017-01-21,3756.83,92571
2022-01-22,3474.08,28747
2015-04-24,3814.28,88313
2021-07-11,4671.55,28530
2020-08-01,1656.21,77427
2013-10-14,4984.57,69078
2024-04-25,3690.84,34483
2013-05-26,3972.28,29159
2016-02-29,3769.45,21580
2018-07-26,4818.52,93450
2016-05-08,1078.37,10092
2016-10-27,4785.64,27913
2013-08-13,2534.13,80293
2024-04-23,721.53,50131
2016-05-11,3103.16,92190
2011-10-05,547.03,50017
2016-04-20,1831.34,19175
2016-12-06,1085.69,77872
2016-05-13,1132.49,21412
2012-12-30,2757.77,86712
2021-05-15,2509.8,10888
2020-01-03,3347.04,32205
2019-03-22,3673.88,14460
2013-04-19,817.73,56417
2022-06-16,4053.21,13159
2022-06-27,4552.12,57049
2014-11-01,4289.99,52090
2018-06-28,2859.57,97801
2023-07-01,1016.45,67614
2020-06-10,1355.41,58390
2019-01-14,4464.41,19241
2021-11-11,2442.23,18650
2019-02-23,4990.65,36403
2021-05-17,2599.41,70587
2013-05-15,1866.96,37386
2016-01-27,3397.31,90410
2015-10-25,2238.81,21991
2022-11-16,4263.51,96241
2015-10-29,4071.07,14687
2017-06-19,1755.57,44035
2021-11-07,1725.71,53832
2023-11-24,4184.19,81700
2020-11-14,1707.54,88629
2017-03-17,1384.3,51994
2017-04-18,2021.48,75059
2018-05-05,4105.21,46212
2024-07-04,4888.25,24257
2022-03-03,4518.39,65640
2024-03-16,896.23,47358
2019-04-01,110.58,43081
2021-07-10,1988.44,98724
2013-03-31,3280.67,77964
2020-07-03,4647.21,23617
2017-04-01,504.95,47654
2022-11-26,349.77,50628
2019-02-02,2528.39,32476
2016-02-01,2126.59,98314
2017-09-04,3618.21,13625
2016-07-05,4581.57,21383
2016-09-25,3215.57,68721
2014-11-26,416.15,55321
2020-04-04,3720.1,79920
2014-01-12,1103.26,95452
2021-11-10,4931.7,50002
2014-09-29,432.92,18260
2017-01-23,4548.2,64524
2020-08-07,3861.12,41463
2016-01-28,2322.96,77056
2016-01-10,3146.25,30283
2017-11-04,4327.62,21235
2014-09-02,4878.85,40023
2013-09-04,2055.68,98079
2020-07-29,2464.73,36674
2013-03-12,3462.07,33992
2018-06-10,4196.37,69287
2017-04-09,2473.59,82627
2020-02-26,2863.86,93400
2018-08-13,3520.47,65120
2021-02-26,618.12,84549
2014-04-24,2466.74,55343
2023-06-03,1236.41,15407
2024-10-22,509.55,30294
2012-05-10,4589.38,12978
2022-05-29,2383.33,99691
2022-12-10,4069.12,67084
2022-03-09,4680.04,13658
2020-06-18,2249.28,79499
2017-09-13,1248.53,43035
2024-04-02,4198.26,19501
2022-04-30,1669.95,17457
2021-07-09,4512.85,26007
2019-07-02,4761.4,45586
2022-01-08,730.44,34618
2021-09-26,976.64,85368
2013-04-30,4364.5,28964
2013-08-11,2465.24,27375
2014-07-16,4542.7,58108
2016-09-07,4288.67,91703
2019-01-02,1431.22,24612
2015-03-21,2083.36,94187
2024-05-31,2953.51,52666
2012-02-21,1649.62,49333
2012-03-06,2688.22,51347
2013-10-15,1409.04,25137
2022-02-13,450.32,30477
2019-02-21,3868.89,16592
2020-08-14,3679.84,86910
2022-11-14,3287.78,78984
2018-12-27,374.55,98579
2015-12-25,2573.73,37955
2014-06-22,4853.74,86567
2017-07-24,3879.6,13182
2025-03-03,4405.9,19573
2013-07-06,111.41,79787
2014-02-08,1165.75,42512
2023-01-19,4707.07,96618
2023-04-12,3341.51,88172
2023-09-25,2940.6,55123
2016-04-02,957.36,43795
2015-04-05,4658.38,50527
2024-04-07,1551.59,91928
2022-01-11,1335.84,32163
2017-07-18,2083.33,15848
2018-09-05,2864.19,60058
2013-12-28,1729.74,87413
2012-09-29,3139.53,34906
2015-08-14,3436.0,29254
2023-06-15,914.42,16539
2024-12-03,3537.56,66252
2015-09-05,3246.26,72042
2022-12-23,2921.52,37010
2020-02-08,2285.15,48792
2012-02-16,1341.53,35974
2023-03-10,2463.17,90945
2013-02-02,4899.82,29065
2023-07-25,1909.86,10204
2020-06-03,2295.71,82336
2023-01-07,194.88,14445
2022-08-05,3357.38,25228
2015-08-19,3930.09,70561
2012-09-22,2027.08,58031
2018-02-15,2367.79,68007
2020-09-08,4257.07,83215
2023-02-13,2949.85,94845
2013-01-28,280.35,98631
2023-09-14,4212.91,64127
2016-10-05,4120.06,67196
2022-12-08,907.74,15129
2023-08-11,1817.56,75327
2021-01-21,4933.24,98579
2014-10-30,3209.62,28216
2014-12-02,3157.75,35175
2015-09-14,778.55,97377
2015-11-05,1949.8,32487
2017-09-28,2719.45,69561
2023-01-29,1933.61,66616
2023-03-08,1558.95,93542
2022-09-26,1084.25,75412
2017-03-24,2712.41,51412
2019-05-02,3117.76,73730
2014-04-19,3748.27,86971
2024-05-25,540.48,95708
2019-05-29,3676.59,15032
2015-05-25,4436.16,31103
2015-05-31,3951.07,12843
2021-09-14,548.2,15573
2014-11-13,1512.91,10071
2014-10-15,4772.88,53595
2018-01-27,2901.44,43873
2017-03-18,2887.66,25826
2019-05-10,2668.35,32894
2024-10-18,2308.65,75719
2016-08-28,1258.96,72618
2013-02-12,4438.39,10964
2018-10-01,615.55,29883
2015-09-06,1916.72,64565
2017-05-28,1066.27,29032
2017-03-14,3191.73,65336
2023-07-01,4426.21,78189
2022-08-09,1249.52,24494
2017-02-24,4920.28,59583
2014-01-25,1221.35,36308
2013-09-26,4207.66,71614
2015-05-09,2793.56,40434
2011-09-17,2847.58,27492
2022-07-19,4801.96,27471
2022-08-23,4664.79,78186
2023-07-05,2422.36,24465
2020-05-02,1270.23,49500
2015-01-22,788.39,60110
2024-03-08,3110.43,74313
2024-02-19,1366.82,83210
2011-08-30,4500.49,38175
2022-09-18,4161.37,42896
2018-03-08,109.3,24916
2013-11-24,2868.59,24165
2015-10-12,1894.61,20220
2022-09-01,3167.66,21910
2013-06-07,2756.44,77169
2024-10-20,595.54,55016
2019-10-18,3292.55,63142
2015-02-27,3736.73,40097
2021-06-20,2588.33,45948
2020-06-27,2577.21,85230
2014-12-29,2783.04,54802
2024-05-29,806.84,57750
2024-05-11,1521.46,95744
2014-10-28,4008.73,72626
2023-06-12,4338.66,44821
2020-06-26,3854.92,63659
2024-05-09,4118.49,81493
2016-04-14,1994.18,49480
2022-02-15,2321.87,32531
2023-07-18,2437.86,90830
2012-12-04,1053.43,21274
2023-11-06,2613.46,22116
2020-09-15,1832.14,83502
2012-10-09,4902.28,10708
2012-11-12,2676.91,28650
2020-01-23,1546.01,17125
2012-07-31,4888.21,55837
2012-05-02,3767.89,74809
2014-12-29,1862.12,56192
2011-12-29,867.07,11631
2014-12-27,498.1,13800
2014-04-20,4391.29,60765
2021-02-11,693.39,58534
2012-01-01,3064.89,36532
2022-11-28,1615.82,99000
2020-05-13,4945.11,92621
2018-01-13,1218.02,98472
2024-04-21,3305.5,99279
2022-01-19,2283.53,34378
2020-02-02,3732.74,85922
2013-12-05,1004.53,40130
2024-03-25,437.37,28630
2020-11-19,1285.53,15473
2022-01-28,1199.4,95181
2022-06-26,259.8,32064
2016-05-25,3670.0,22368
2015-05-02,3377.63,53087
2025-04-03,3999.48,63052
2022-04-24,1575.45,78028
2014-07-18,1067.82,67263
2013-11-11,3394.28,77514
2019-09-22,3000.66,51114
2011-10-01,4130.1,20525
2024-07-21,3747.15,84290
